sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year,decade,prob_entail_corrected,pred_label_corrected,fold,y_bin,threshold_used,pred_label_thresh
1545,"Denn die Seite dient ihm vornehmlich als Kampfmittel gegen eine ""Handvoll Journalisten"", die ""seit Jahrzehnten aus  unterschiedlichen, meistens kriminellen Motiven"" Desinformationen über ihn verbreiteten, wie Mauss dort schreibt.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",0,0,0.95170426,2021-10-15,"offenders, criminals, prisoners and/or accused people",FAZ,Germany,2021.0,2020.0,0.32036753197397005,1,3,1,0.9669376,1
1545,"Denn die Seite dient ihm vornehmlich als Kampfmittel gegen eine ""Handvoll Journalisten"", die ""seit Jahrzehnten aus  unterschiedlichen, meistens kriminellen Motiven"" Desinformationen über ihn verbreiteten, wie Mauss dort schreibt.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.009562362,2021-10-15,drug addicts,FAZ,Germany,2021.0,2020.0,0.00023089734795994193,1,3,0,0.96587914,1
1553,"Er hält die Parole der Jobcenter vom Fördern und Fordern, die seiner Meinung nach besonders ältere Arbeitslose motiviere, ausdrücklich für richtig, obwohl Kritiker diesen Gleichklang in der Praxis stark bezweifeln.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00805077,2017-08-25,extremists,SZ,Germany,2017.0,2010.0,0.0001941086348929613,1,3,0,0.86761075,1
1553,"Er hält die Parole der Jobcenter vom Fördern und Fordern, die seiner Meinung nach besonders ältere Arbeitslose motiviere, ausdrücklich für richtig, obwohl Kritiker diesen Gleichklang in der Praxis stark bezweifeln.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008232699,2017-08-25,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2017.0,2010.0,0.0001985305800656645,1,3,0,0.96901304,1
1553,"Er hält die Parole der Jobcenter vom Fördern und Fordern, die seiner Meinung nach besonders ältere Arbeitslose motiviere, ausdrücklich für richtig, obwohl Kritiker diesen Gleichklang in der Praxis stark bezweifeln.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008316223,2017-08-25,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2017.0,2010.0,0.00020056123503827826,1,3,0,0.9669376,1
1553,"Er hält die Parole der Jobcenter vom Fördern und Fordern, die seiner Meinung nach besonders ältere Arbeitslose motiviere, ausdrücklich für richtig, obwohl Kritiker diesen Gleichklang in der Praxis stark bezweifeln.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.008011826,2017-08-25,drug addicts,SZ,Germany,2017.0,2010.0,0.00019316227222455207,1,3,0,0.96587914,1
1561,"In dem Jahrzehnt seit Mitte der 90er-Jahre gelang es mehr als der Hälfte der Steuerzahler, aus der Einkommensgruppe der unteren20 Prozent aufzusteigen.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008597492,2008-01-14,extremists,Welt,Germany,2008.0,2000.0,0.00020740196807047108,1,3,0,0.86761075,1
1561,"In dem Jahrzehnt seit Mitte der 90er-Jahre gelang es mehr als der Hälfte der Steuerzahler, aus der Einkommensgruppe der unteren20 Prozent aufzusteigen.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0089278575,2008-01-14,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0,2000.0,0.00021544161425484352,1,3,0,0.96901304,1
1561,"In dem Jahrzehnt seit Mitte der 90er-Jahre gelang es mehr als der Hälfte der Steuerzahler, aus der Einkommensgruppe der unteren20 Prozent aufzusteigen.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0087190475,2008-01-14,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0,2000.0,0.00021035948730645053,1,3,0,0.9669376,1
1561,"In dem Jahrzehnt seit Mitte der 90er-Jahre gelang es mehr als der Hälfte der Steuerzahler, aus der Einkommensgruppe der unteren20 Prozent aufzusteigen.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.008055874,2008-01-14,drug addicts,Welt,Germany,2008.0,2000.0,0.00019423267054359176,1,3,0,0.96587914,1
1562,"Dabei sei es eine der sichersten Formen der Baufinanzierung für Verbraucher überhaupt: ""Der  Bausparer sichert sich das heute niedrige Zinsniveau auf lange Zeit - mit exakt planbaren Kosten und monatlichen Aufwendungen.""","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008670188,2021-10-15,extremists,FAZ,Germany,2021.0,2020.0,0.00020917062088640582,1,3,0,0.86761075,1
1562,"Dabei sei es eine der sichersten Formen der Baufinanzierung für Verbraucher überhaupt: ""Der  Bausparer sichert sich das heute niedrige Zinsniveau auf lange Zeit - mit exakt planbaren Kosten und monatlichen Aufwendungen.""","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0089293,2021-10-15,"terrorists, rebels, revolutionaries and/or movements of armed resistance",FAZ,Germany,2021.0,2020.0,0.00021547672984238462,1,3,0,0.96901304,1
1562,"Dabei sei es eine der sichersten Formen der Baufinanzierung für Verbraucher überhaupt: ""Der  Bausparer sichert sich das heute niedrige Zinsniveau auf lange Zeit - mit exakt planbaren Kosten und monatlichen Aufwendungen.""","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008915322,2021-10-15,"offenders, criminals, prisoners and/or accused people",FAZ,Germany,2021.0,2020.0,0.00021513645973900982,1,3,0,0.9669376,1
1562,"Dabei sei es eine der sichersten Formen der Baufinanzierung für Verbraucher überhaupt: ""Der  Bausparer sichert sich das heute niedrige Zinsniveau auf lange Zeit - mit exakt planbaren Kosten und monatlichen Aufwendungen.""","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.008413504,2021-10-15,drug addicts,FAZ,Germany,2021.0,2020.0,0.0002029267742562466,1,3,0,0.96587914,1
1580,Er hatte Tausende Mitstreiter in fast allen deutschen Städten.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.009279925,2008-01-28,extremists,Welt,Germany,2008.0,2000.0,0.00022401515109768877,1,3,0,0.86761075,1
1580,Er hatte Tausende Mitstreiter in fast allen deutschen Städten.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.25225303,2008-01-28,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0,2000.0,0.008005202331170115,1,3,0,0.96901304,1
1580,Er hatte Tausende Mitstreiter in fast allen deutschen Städten.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.046755973,2008-01-28,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0,2000.0,0.0011719387930826638,1,3,0,0.9669376,1
1580,Er hatte Tausende Mitstreiter in fast allen deutschen Städten.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.008636613,2008-01-28,drug addicts,Welt,Germany,2008.0,2000.0,0.00020835372855250632,1,3,0,0.96587914,1
1593,Doch waren Ende Dezember noch immer 21 200 Personen arbeitslos gemeldet oder befanden sich in Schulungen.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00848258,2021-10-15,extremists,FAZ,Germany,2021.0,2020.0,0.0002046067399366245,1,3,0,0.86761075,1
1593,Doch waren Ende Dezember noch immer 21 200 Personen arbeitslos gemeldet oder befanden sich in Schulungen.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008939848,2021-10-15,"terrorists, rebels, revolutionaries and/or movements of armed resistance",FAZ,Germany,2021.0,2020.0,0.00021573350876132784,1,3,0,0.96901304,1
1593,Doch waren Ende Dezember noch immer 21 200 Personen arbeitslos gemeldet oder befanden sich in Schulungen.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.010457317,2021-10-15,"offenders, criminals, prisoners and/or accused people",FAZ,Germany,2021.0,2020.0,0.0002527302093593267,1,3,0,0.9669376,1
1593,Doch waren Ende Dezember noch immer 21 200 Personen arbeitslos gemeldet oder befanden sich in Schulungen.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.007978972,2021-10-15,drug addicts,FAZ,Germany,2021.0,2020.0,0.00019236395661558124,1,3,0,0.96587914,1
1600,"Bald nachdem Steinhaus diese schönen Überlegungen angestellt hatte, verallgemeinerten andere Mathematiker sein Verfahren auf mehr als drei Personen.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008091364,1995-07-14,extremists,Zeit,Germany,1995.0,1990.0,0.00019509517074943055,1,3,0,0.86761075,1
1600,"Bald nachdem Steinhaus diese schönen Überlegungen angestellt hatte, verallgemeinerten andere Mathematiker sein Verfahren auf mehr als drei Personen.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008544166,1995-07-14,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Zeit,Germany,1995.0,1990.0,0.0002061047373971371,1,3,0,0.96901304,1
1600,"Bald nachdem Steinhaus diese schönen Überlegungen angestellt hatte, verallgemeinerten andere Mathematiker sein Verfahren auf mehr als drei Personen.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008748142,1995-07-14,"offenders, criminals, prisoners and/or accused people",Zeit,Germany,1995.0,1990.0,0.00021106747917317437,1,3,0,0.9669376,1
1600,"Bald nachdem Steinhaus diese schönen Überlegungen angestellt hatte, verallgemeinerten andere Mathematiker sein Verfahren auf mehr als drei Personen.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.008089639,1995-07-14,drug addicts,Zeit,Germany,1995.0,1990.0,0.00019505324732650475,1,3,0,0.96587914,1
1604,"Die Schneider-Werke verfügen bereits über Patente für die Bilderzeugung, doch den Allgäuern fehlt es an Geld.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.007997613,1995-07-07,extremists,Zeit,Germany,1995.0,1990.0,0.0001928169058209358,1,3,0,0.86761075,1
1604,"Die Schneider-Werke verfügen bereits über Patente für die Bilderzeugung, doch den Allgäuern fehlt es an Geld.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0082620485,1995-07-07,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Zeit,Germany,1995.0,1990.0,0.0001992440939179911,1,3,0,0.96901304,1
1604,"Die Schneider-Werke verfügen bereits über Patente für die Bilderzeugung, doch den Allgäuern fehlt es an Geld.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00812258,1995-07-07,"offenders, criminals, prisoners and/or accused people",Zeit,Germany,1995.0,1990.0,0.00019585385132008624,1,3,0,0.9669376,1
1604,"Die Schneider-Werke verfügen bereits über Patente für die Bilderzeugung, doch den Allgäuern fehlt es an Geld.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.007963373,1995-07-07,drug addicts,Zeit,Germany,1995.0,1990.0,0.0001919849363555636,1,3,0,0.96587914,1
1609,"Solange sich die Investoren an die Auflagen halten, muss der Staat zahlen.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008126761,2023-08-26,extremists,Spiegel,Germany,2023.0,2020.0,0.000195955470808078,1,3,0,0.86761075,1
1609,"Solange sich die Investoren an die Auflagen halten, muss der Staat zahlen.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0088794585,2023-08-26,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Spiegel,Germany,2023.0,2020.0,0.00021426346803906428,1,3,0,0.96901304,1
1609,"Solange sich die Investoren an die Auflagen halten, muss der Staat zahlen.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.009021302,2023-08-26,"offenders, criminals, prisoners and/or accused people",Spiegel,Germany,2023.0,2020.0,0.00021771659228445847,1,3,0,0.9669376,1
1609,"Solange sich die Investoren an die Auflagen halten, muss der Staat zahlen.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.007992398,2023-08-26,drug addicts,Spiegel,Germany,2023.0,2020.0,0.00019269018722726388,1,3,0,0.96587914,1
1625,Elisabeth Rupprecht vom Förderverein Soziale Dienste prangerte die schlechte Bezahlung der Pflegekräfte im Seniorenzentrum an.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.007969072,2018-03-12,extremists,SZ,Germany,2018.0,2010.0,0.00019212340775920397,1,3,0,0.86761075,1
1625,Elisabeth Rupprecht vom Förderverein Soziale Dienste prangerte die schlechte Bezahlung der Pflegekräfte im Seniorenzentrum an.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008182095,2018-03-12,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2018.0,2010.0,0.0001973004461791836,1,3,0,0.96901304,1
1625,Elisabeth Rupprecht vom Förderverein Soziale Dienste prangerte die schlechte Bezahlung der Pflegekräfte im Seniorenzentrum an.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008277785,2018-03-12,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2018.0,2010.0,0.0001996266799548055,1,3,0,0.9669376,1
1625,Elisabeth Rupprecht vom Förderverein Soziale Dienste prangerte die schlechte Bezahlung der Pflegekräfte im Seniorenzentrum an.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.007911844,2018-03-12,drug addicts,SZ,Germany,2018.0,2010.0,0.0001907329814010807,1,3,0,0.96587914,1
1626,Der Vertrag könnte in der ersten Hälfte dieses Jahres abgeschlossen werden.---Nokia hatte vor zwei Wochen überraschend die Schließung seines Handywerkes in Bochum zur Jahresmitte angekündigt und große Proteste in der Belegschaft und der deutschen Politik ausgelöst.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008042559,2008-01-29,extremists,Welt,Germany,2008.0,2000.0,0.00019390909661195924,1,3,0,0.86761075,1
1626,Der Vertrag könnte in der ersten Hälfte dieses Jahres abgeschlossen werden.---Nokia hatte vor zwei Wochen überraschend die Schließung seines Handywerkes in Bochum zur Jahresmitte angekündigt und große Proteste in der Belegschaft und der deutschen Politik ausgelöst.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008416725,2008-01-29,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0,2000.0,0.00020300510564120035,1,3,0,0.96901304,1
1626,Der Vertrag könnte in der ersten Hälfte dieses Jahres abgeschlossen werden.---Nokia hatte vor zwei Wochen überraschend die Schließung seines Handywerkes in Bochum zur Jahresmitte angekündigt und große Proteste in der Belegschaft und der deutschen Politik ausgelöst.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008692417,2008-01-29,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0,2000.0,0.0002097114904989782,1,3,0,0.9669376,1
1626,Der Vertrag könnte in der ersten Hälfte dieses Jahres abgeschlossen werden.---Nokia hatte vor zwei Wochen überraschend die Schließung seines Handywerkes in Bochum zur Jahresmitte angekündigt und große Proteste in der Belegschaft und der deutschen Politik ausgelöst.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0078845695,2008-01-29,drug addicts,Welt,Germany,2008.0,2000.0,0.00019007036814359834,1,3,0,0.96587914,1
1628,"Die Europäer wollen helfen, aber sie fürchten auch die Verstrickungen.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008029134,2016-04-19,extremists,SZ,Germany,2016.0,2010.0,0.0001935828581022193,1,3,0,0.86761075,1
1628,"Die Europäer wollen helfen, aber sie fürchten auch die Verstrickungen.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008766695,2016-04-19,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2016.0,2010.0,0.00021151897307312517,1,3,0,0.96901304,1
1628,"Die Europäer wollen helfen, aber sie fürchten auch die Verstrickungen.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.017313022,2016-04-19,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2016.0,2010.0,0.0004212654838227017,1,3,0,0.9669376,1
1628,"Die Europäer wollen helfen, aber sie fürchten auch die Verstrickungen.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.007948221,2016-04-19,drug addicts,SZ,Germany,2016.0,2010.0,0.00019161678831683542,1,3,0,0.96587914,1
1639,"Die Bürgerinitiative ""Schluss mit dem uferlosen Bau von Zweitwohnungen"" hat 108 748 Unterschriften gegen die Ausweisung neuer Ferienwohngebiete gesammelt.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008421165,2008-01-09,extremists,Welt,Germany,2008.0,2000.0,0.0002031130826581026,1,3,0,0.86761075,1
1639,"Die Bürgerinitiative ""Schluss mit dem uferlosen Bau von Zweitwohnungen"" hat 108 748 Unterschriften gegen die Ausweisung neuer Ferienwohngebiete gesammelt.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.009035641,2008-01-09,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0,2000.0,0.0002180657232915575,1,3,0,0.96901304,1
1639,"Die Bürgerinitiative ""Schluss mit dem uferlosen Bau von Zweitwohnungen"" hat 108 748 Unterschriften gegen die Ausweisung neuer Ferienwohngebiete gesammelt.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008975404,2008-01-09,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0,2000.0,0.0002165991179512239,1,3,0,0.9669376,1
1639,"Die Bürgerinitiative ""Schluss mit dem uferlosen Bau von Zweitwohnungen"" hat 108 748 Unterschriften gegen die Ausweisung neuer Ferienwohngebiete gesammelt.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.008242325,2008-01-09,drug addicts,Welt,Germany,2008.0,2000.0,0.00019876459260570752,1,3,0,0.96587914,1
1652,"Problematisch wird es aber, wenn der Hersteller plötzlich die Tablettenfarbe ändert: Dann sind Patienten oft verunsichert und die Routine muss neu eingeübt werden.""","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008500787,2022-10-05,extremists,Bild,Germany,2022.0,2020.0,0.00020504958206441848,1,3,0,0.86761075,1
1652,"Problematisch wird es aber, wenn der Hersteller plötzlich die Tablettenfarbe ändert: Dann sind Patienten oft verunsichert und die Routine muss neu eingeübt werden.""","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008930029,2022-10-05,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Bild,Germany,2022.0,2020.0,0.00021549447633670252,1,3,0,0.96901304,1
1652,"Problematisch wird es aber, wenn der Hersteller plötzlich die Tablettenfarbe ändert: Dann sind Patienten oft verunsichert und die Routine muss neu eingeübt werden.""","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008789073,2022-10-05,"offenders, criminals, prisoners and/or accused people",Bild,Germany,2022.0,2020.0,0.00021206357166316688,1,3,0,0.9669376,1
1652,"Problematisch wird es aber, wenn der Hersteller plötzlich die Tablettenfarbe ändert: Dann sind Patienten oft verunsichert und die Routine muss neu eingeübt werden.""","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.025607513,2022-10-05,drug addicts,Bild,Germany,2022.0,2020.0,0.0006282633518580144,1,3,0,0.96587914,1
1656,"Hierzulande hat die vor wenigen Wochen noch nahezu unbekannte SPD-Politikerin Andrea Ypsilanti gute Chancen, mit dem Ruf nach ""Mehr Gerechtigkeit"" die Hessen-Wahl an diesem Wochenende zu gewinnen.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008579044,2008-01-26,extremists,Welt,Germany,2008.0,2000.0,0.00020695317886724153,1,3,0,0.86761075,1
1656,"Hierzulande hat die vor wenigen Wochen noch nahezu unbekannte SPD-Politikerin Andrea Ypsilanti gute Chancen, mit dem Ruf nach ""Mehr Gerechtigkeit"" die Hessen-Wahl an diesem Wochenende zu gewinnen.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008676469,2008-01-26,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0,2000.0,0.00020932344596636066,1,3,0,0.96901304,1
1656,"Hierzulande hat die vor wenigen Wochen noch nahezu unbekannte SPD-Politikerin Andrea Ypsilanti gute Chancen, mit dem Ruf nach ""Mehr Gerechtigkeit"" die Hessen-Wahl an diesem Wochenende zu gewinnen.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008386526,2008-01-26,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0,2000.0,0.00020227071672799697,1,3,0,0.9669376,1
1656,"Hierzulande hat die vor wenigen Wochen noch nahezu unbekannte SPD-Politikerin Andrea Ypsilanti gute Chancen, mit dem Ruf nach ""Mehr Gerechtigkeit"" die Hessen-Wahl an diesem Wochenende zu gewinnen.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.008157698,2008-01-26,drug addicts,Welt,Germany,2008.0,2000.0,0.00019670742266840167,1,3,0,0.96587914,1
1660,"Den ""sogenannten Naturfreunden"", die bei Grüns rot sehen, hält er die Biotope und den Wildwuchs auf modernen Golfanlagen entgegen.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008939865,1995-07-07,extremists,Zeit,Germany,1995.0,1990.0,0.00021573392261106558,1,3,0,0.86761075,1
1660,"Den ""sogenannten Naturfreunden"", die bei Grüns rot sehen, hält er die Biotope und den Wildwuchs auf modernen Golfanlagen entgegen.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00894636,1995-07-07,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Zeit,Germany,1995.0,1990.0,0.0002158920385688589,1,3,0,0.96901304,1
1660,"Den ""sogenannten Naturfreunden"", die bei Grüns rot sehen, hält er die Biotope und den Wildwuchs auf modernen Golfanlagen entgegen.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.009082303,1995-07-07,"offenders, criminals, prisoners and/or accused people",Zeit,Germany,1995.0,1990.0,0.00021920193430582447,1,3,0,0.9669376,1
1660,"Den ""sogenannten Naturfreunden"", die bei Grüns rot sehen, hält er die Biotope und den Wildwuchs auf modernen Golfanlagen entgegen.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00850926,1995-07-07,drug addicts,Zeit,Germany,1995.0,1990.0,0.00020525567312177005,1,3,0,0.96587914,1
1663,Diesmal beißen sich die Frankfurter aber die Zähne an der starken Defensive der Berliner aus.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008003589,2022-09-30,extremists,Bild,Germany,2022.0,2020.0,0.000192962117451387,1,3,0,0.86761075,1
1663,Diesmal beißen sich die Frankfurter aber die Zähne an der starken Defensive der Berliner aus.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.0092163,2022-09-30,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Bild,Germany,2022.0,2020.0,0.00022246531689034684,1,3,0,0.96901304,1
1663,Diesmal beißen sich die Frankfurter aber die Zähne an der starken Defensive der Berliner aus.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.011470115,2022-09-30,"offenders, criminals, prisoners and/or accused people",Bild,Germany,2022.0,2020.0,0.0002774844374828674,1,3,0,0.9669376,1
1663,Diesmal beißen sich die Frankfurter aber die Zähne an der starken Defensive der Berliner aus.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.007818186,2022-09-30,drug addicts,Bild,Germany,2022.0,2020.0,0.00018845778000786906,1,3,0,0.96587914,1
1664,"Es schockiert, dass Nazipropaganda auf diese schmuddelige Art in einem Münchner Museum möglich ist"", schrieb Baselitz an den Generaldirektor der Staatsgemäldesammlungen, Bernhard Maaz und an Kunstminister Markus Blume (CSU).","This sentence refers to social deviance as a social group, specifically ""extremists"".",0,0,0.8846779,2022-10-04,extremists,Bild,Germany,2022.0,2020.0,0.1550539411539868,1,3,1,0.86761075,0
1664,"Es schockiert, dass Nazipropaganda auf diese schmuddelige Art in einem Münchner Museum möglich ist"", schrieb Baselitz an den Generaldirektor der Staatsgemäldesammlungen, Bernhard Maaz und an Kunstminister Markus Blume (CSU).","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.009664144,2022-10-04,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Bild,Germany,2022.0,2020.0,0.00023337842856817264,1,3,0,0.96901304,1
1664,"Es schockiert, dass Nazipropaganda auf diese schmuddelige Art in einem Münchner Museum möglich ist"", schrieb Baselitz an den Generaldirektor der Staatsgemäldesammlungen, Bernhard Maaz und an Kunstminister Markus Blume (CSU).","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008337651,2022-10-04,"offenders, criminals, prisoners and/or accused people",Bild,Germany,2022.0,2020.0,0.0002010822513790696,1,3,0,0.9669376,1
1664,"Es schockiert, dass Nazipropaganda auf diese schmuddelige Art in einem Münchner Museum möglich ist"", schrieb Baselitz an den Generaldirektor der Staatsgemäldesammlungen, Bernhard Maaz und an Kunstminister Markus Blume (CSU).","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.008072096,2022-10-04,drug addicts,Bild,Germany,2022.0,2020.0,0.00019462690027338645,1,3,0,0.96587914,1
1669,"---Ins Absurde verkehrt sich diese Argumentation, als zum Beleg der Unseriosität eine Umfrage unter Managern zitiert wird, in der der frühere Ergo-Chef Torsten Oletzky die schlechtesten  Glaubwürdigkeitswerte erhielt.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.008177186,2021-10-15,extremists,FAZ,Germany,2021.0,2020.0,0.00019718111969496831,1,3,0,0.86761075,1
1669,"---Ins Absurde verkehrt sich diese Argumentation, als zum Beleg der Unseriosität eine Umfrage unter Managern zitiert wird, in der der frühere Ergo-Chef Torsten Oletzky die schlechtesten  Glaubwürdigkeitswerte erhielt.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.008514321,2021-10-15,"terrorists, rebels, revolutionaries and/or movements of armed resistance",FAZ,Germany,2021.0,2020.0,0.00020537877482546096,1,3,0,0.96901304,1
1669,"---Ins Absurde verkehrt sich diese Argumentation, als zum Beleg der Unseriosität eine Umfrage unter Managern zitiert wird, in der der frühere Ergo-Chef Torsten Oletzky die schlechtesten  Glaubwürdigkeitswerte erhielt.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.008433747,2021-10-15,"offenders, criminals, prisoners and/or accused people",FAZ,Germany,2021.0,2020.0,0.00020341907130367887,1,3,0,0.9669376,1
